0	3	2.307692308
0	3	2.054545455
0	3	3.621212121
1	2	3.726851852
0	2	3.456647399
3	2	2.253731343
0	2	2.27972028
0	3	3.065789474
0	2	2.912751678
0	2	2.90990991
0	2	2.28125
1	2	2.5
